stop_id,stop_name,stop_lat,stop_lon
BS_TAGO_GGB237000633,덕평리.높은다리,37.1694833,127.6523
BS_TAGO_GGB237000634,선재가든,37.1640167,127.6396833
BS_TAGO_GGB237000637,경수주유소,37.1657167,127.6454167
BS_TAGO_GGB237000638,덕평리.높은다리,37.1695667,127.65225
BS_TAGO_GGB237000639,덕평2리.솔밭입구,37.1720833,127.6565667
BS_TAGO_GGB237000640,뇌곡리,37.1751667,127.66155
BS_TAGO_GGB237000641,덕평1리,37.1833667,127.6627167
BS_TAGO_GGB237000642,한국노총연수원,37.1898,127.6617
BS_TAGO_GGB237000643,원창주유소.대한통운,37.19535,127.6624
BS_TAGO_GGB237000644,청안교앞,37.2002,127.6608333
BS_TAGO_GGB237000645,점동고교앞,37.20665,127.6624667
BS_TAGO_GGB237000646,궁도장앞,37.21175,127.66475
BS_TAGO_GGB237000647,동주식품,37.2173,127.6666833
BS_TAGO_GGB237000648,선돌마을,37.2206833,127.666
BS_TAGO_GGB237000649,처리입구,37.2255,127.66425
BS_TAGO_GGB237000650,삼교1통,37.2313333,127.6600333
BS_TAGO_GGB237000651,삼교2통입구,37.24105,127.6532667
BS_TAGO_GGB237000652,정광휴레나아파트.한국델파이,37.2472333,127.6501167
BS_TAGO_GGB237000653,점봉초등학교,37.2561667,127.6471167
BS_TAGO_GGB237000654,코카콜라,37.2606333,127.6423167
BS_TAGO_GGB237000656,여주대학교정문,37.26795,127.6376167
BS_TAGO_GGB237000658,강남아파트.여주고,37.27575,127.6377333
BS_TAGO_GGB237000659,세종초등학교.예일아파트,37.2797,127.6368167
BS_TAGO_GGB237000660,삼한아파트,37.2850833,127.6344167
BS_TAGO_GGB237000661,여주종합터미널,37.2909167,127.6348667
BS_TAGO_GGB237000662,여주경찰서,37.2941167,127.6358667
BS_TAGO_GGB237000663,여주시청.한글시장입구,37.2967,127.6367333
BS_TAGO_GGB237000664,여주시청.한글시장입구,37.2966,127.6371
BS_TAGO_GGB237000665,시민회관앞,37.2945833,127.6364167
BS_TAGO_GGB237000666,여주종합터미널,37.291,127.6352667
BS_TAGO_GGB237000667,삼한아파트,37.2863167,127.6346333
BS_TAGO_GGB237000669,삼성아파트.여주고,37.2760333,127.6379667
BS_TAGO_GGB237000670,여주대학교,37.2668833,127.6385
BS_TAGO_GGB237000671,부영아파트,37.2631667,127.64075
BS_TAGO_GGB237000672,점봉초등학교,37.2571,127.6469167
BS_TAGO_GGB237000673,능현동,37.25875,127.6536833
BS_TAGO_GGB237000675,능현동,37.2584833,127.65375
BS_TAGO_GGB237000676,점봉1통,37.2565667,127.6556333
BS_TAGO_GGB237000677,멱곡2통,37.2551333,127.6662333
BS_TAGO_GGB237000678,멱곡1통,37.24995,127.6732333
BS_TAGO_GGB237000679,멱곡1통,37.2498667,127.67325
BS_TAGO_GGB237000680,멱곡2통,37.25505,127.6661833
BS_TAGO_GGB237000681,점봉1통,37.2564833,127.6555833
BS_TAGO_GGB237000683,내사리,37.3626167,127.4925667
BS_TAGO_GGB237000684,내사리입구,37.3534833,127.5010167
BS_TAGO_GGB237000685,외사1리,37.35195,127.4977167
BS_TAGO_GGB237000686,외사리,37.3483833,127.4948333
BS_TAGO_GGB237000687,외사리,37.34835,127.4947
BS_TAGO_GGB237000688,외사1리,37.3519333,127.4975333
BS_TAGO_GGB237000689,내사리입구,37.3535167,127.5008667
BS_TAGO_GGB237000692,송현리,37.3858167,127.4504667
BS_TAGO_GGB237000693,동부화재연수원입구,37.37875,127.4528167
BS_TAGO_GGB237000696,장안사입구,37.3800333,127.4952667
BS_TAGO_GGB237000697,주록리,37.37605,127.4720833
BS_TAGO_GGB237000698,동부화재연수원입구,37.3786833,127.45265
BS_TAGO_GGB237000699,송현리,37.3857333,127.4503333
BS_TAGO_GGB237000705,상품리,37.3945333,127.4229167
BS_TAGO_GGB237000706,양지가든앞,37.3976167,127.4331167
BS_TAGO_GGB237000707,상품농협앞,37.4009167,127.44285
BS_TAGO_GGB237000708,상품초교앞,37.4044333,127.4441333
BS_TAGO_GGB237000709,명품리,37.4067833,127.4452333
BS_TAGO_GGB237000710,명품1리,37.4097,127.4492167
BS_TAGO_GGB237000711,양자산계곡입구,37.4114333,127.451
BS_TAGO_GGB237000712,백자리,37.4168667,127.4555833
BS_TAGO_GGB237000713,용담리,37.4196333,127.46305
BS_TAGO_GGB237000714,용담리,37.4194667,127.46715
BS_TAGO_GGB237000715,백자리,37.4167833,127.4556333
BS_TAGO_GGB237000716,양자산계곡입구,37.4113667,127.4511
BS_TAGO_GGB237000717,명품1리,37.4097333,127.4493667
BS_TAGO_GGB237000718,명품리,37.4067167,127.4453
BS_TAGO_GGB237000720,상품농협앞,37.40085,127.4430167
BS_TAGO_GGB237000722,양지가든앞,37.3969833,127.4317333
BS_TAGO_GGB237000723,상품리,37.3945167,127.4231
BS_TAGO_GGB237000724,장흥리,37.39305,127.4977667
BS_TAGO_GGB237000725,소유리종점,37.41855,127.4894833
BS_TAGO_GGB237000726,상호리,37.4043667,127.4856667
BS_TAGO_GGB237000727,상호리,37.40835,127.4750833
BS_TAGO_GGB237000728,상호리,37.4043333,127.4862167
BS_TAGO_GGB237000729,증송골,37.3805,127.5338333
BS_TAGO_GGB237000730,계신1리,37.3746333,127.5362167
BS_TAGO_GGB237000731,하다리,37.34335,127.5331833
BS_TAGO_GGB237000732,다대리,37.3386833,127.5249333
BS_TAGO_GGB237000733,상대리,37.3437833,127.5062833
BS_TAGO_GGB237000734,상대리,37.3438667,127.5062
BS_TAGO_GGB237000737,계신1리,37.3738333,127.53655
BS_TAGO_GGB237000738,증송골,37.38045,127.5336667
BS_TAGO_GGB237000739,이포농협,37.3916833,127.53385
BS_TAGO_GGB237000741,이포약국,37.3941667,127.5355167
BS_TAGO_GGB237000742,이포농협,37.39165,127.534
BS_TAGO_GGB237000743,궁리입구,37.37975,127.5222
BS_TAGO_GGB237000744,유정산업,37.3847333,127.5258667
BS_TAGO_GGB237000745,이포리,37.3872333,127.5302
BS_TAGO_GGB237000747,이포2리,37.39375,127.5327167
BS_TAGO_GGB237000748,수굿말이포1리,37.3975833,127.5334333
BS_TAGO_GGB237000751,이포리,37.3902167,127.5318
BS_TAGO_GGB237000752,이포리,37.3871667,127.5303
BS_TAGO_GGB237000753,궁리,37.38465,127.5260333
BS_TAGO_GGB237000754,궁리,37.3796333,127.52225
BS_TAGO_GGB237000756,문장1리,37.3680333,127.5188333
BS_TAGO_GGB237000757,문장리,37.36475,127.5168833
BS_TAGO_GGB237000758,문장2리,37.3589167,127.5135667
BS_TAGO_GGB237000759,문장2리,37.3587667,127.5131
BS_TAGO_GGB237000760,문장리,37.3650333,127.5168667
BS_TAGO_GGB237000761,문장1리,37.3676833,127.5184
BS_TAGO_GGB237000762,이포중고앞,37.3758833,127.5193667
BS_TAGO_GGB237000763,도곡리(미표지판),37.37935,127.5112833
BS_TAGO_GGB237000764,도곡리,37.3785833,127.5053
BS_TAGO_GGB237000765,금사리,37.4144833,127.52195
BS_TAGO_GGB237000766,당골,37.4309333,127.5195833
BS_TAGO_GGB237000767,전북리종점,37.4331833,127.5136
BS_TAGO_GGB237000768,전북유원지입구,37.43705,127.5047167
BS_TAGO_GGB237000769,전북유원지입구,37.4371833,127.5046167
BS_TAGO_GGB237000770,전북리종점,37.4332,127.5137167
BS_TAGO_GGB237000771,당골,37.4311,127.5194
BS_TAGO_GGB237000772,금사리,37.4144667,127.5221167
BS_TAGO_GGB237000773,외평리입구,37.40645,127.535
BS_TAGO_GGB237000774,외평리밭뜰,37.4113,127.5293
BS_TAGO_GGB237000775,금사리입구,37.4121833,127.5221333
BS_TAGO_GGB237000776,금사2리,37.4114667,127.51505
BS_TAGO_GGB237000777,하호리,37.4106,127.5052
BS_TAGO_GGB237000778,하호분교앞,37.40715,127.5036
BS_TAGO_GGB237000779,소호분교앞,37.4071,127.50345
BS_TAGO_GGB237000780,하호리,37.4106333,127.5053667
BS_TAGO_GGB237000781,금사2리,37.41155,127.5149667
BS_TAGO_GGB237000782,금사리입구,37.4122167,127.5219333
BS_TAGO_GGB237000783,외평리밭뜰,37.41155,127.5288667
BS_TAGO_GGB237000784,외평리입구,37.4065333,127.5351
BS_TAGO_GGB237000785,복대3리,37.3635333,127.5367
BS_TAGO_GGB237000786,복대1리,37.3616,127.53335
BS_TAGO_GGB237000787,복대1리,37.3608167,127.5310833
BS_TAGO_GGB237000788,송운농장,37.3591167,127.5269667
BS_TAGO_GGB237000789,청솔농원,37.35695,127.5210667
BS_TAGO_GGB237000790,청솔농원,37.3571667,127.5212833
BS_TAGO_GGB237000791,송운농장,37.35915,127.5267833
BS_TAGO_GGB237000792,복대1리,37.3608167,127.5307167
BS_TAGO_GGB237000793,복대3리,37.3638167,127.5369333
BS_TAGO_GGB237000794,복하교,37.3334833,127.5391833
BS_TAGO_GGB237000795,하다리입구,37.3372167,127.5327667
BS_TAGO_GGB237000796,다대리,37.3421,127.5247833
BS_TAGO_GGB237000797,반야사,37.3485167,127.5219333
BS_TAGO_GGB237000798,복대리입구,37.3567167,127.5141
BS_TAGO_GGB237000799,복대리입구,37.3566667,127.51425
BS_TAGO_GGB237000800,반야사,37.3485833,127.5219833
BS_TAGO_GGB237000801,다대리입구,37.3422,127.52485
BS_TAGO_GGB237000802,하다리입구,37.3372833,127.5328
BS_TAGO_GGB237000803,복하교,37.3336167,127.5391167
BS_TAGO_GGB237000804,상활리,37.24085,127.52985
BS_TAGO_GGB237000808,양거리,37.25515,127.5425167
BS_TAGO_GGB237000809,매화리,37.2672833,127.5426
BS_TAGO_GGB237000810,태평터미널,37.20485,127.5440833
BS_TAGO_GGB237000811,태평리,37.2031333,127.54645
BS_TAGO_GGB237000812,태평리,37.2029,127.54665
BS_TAGO_GGB237000813,태평터미널,37.2049,127.54405
BS_TAGO_GGB237000814,건장리,37.1902,127.5468667
BS_TAGO_GGB237000815,건장리,37.1902833,127.5470167
BS_TAGO_GGB237000816,은봉리,37.18145,127.5486167
BS_TAGO_GGB237000817,은봉1리,37.1769667,127.5478667
BS_TAGO_GGB237000818,은봉1리,37.1771167,127.5478333
BS_TAGO_GGB237000819,은봉리,37.1814167,127.5484333
BS_TAGO_GGB237000820,대신1리,37.19305,127.53895
BS_TAGO_GGB237000821,대신1리,37.1929167,127.5386333
BS_TAGO_GGB237000822,가남역,37.1976833,127.5359833
BS_TAGO_GGB237000824,신해2리입구,37.2186,127.5298833
BS_TAGO_GGB237000825,현진.동남아파트입구,37.2153667,127.5344
BS_TAGO_GGB237000826,신해1리삼거리,37.2099,127.54165
BS_TAGO_GGB237000827,현진.동남아파트입구,37.2148167,127.5353833
BS_TAGO_GGB237000830,경수주유소,37.1659167,127.6460333
BS_TAGO_GGB237000834,번도4리,37.2987833,127.5868333
BS_TAGO_GGB237000835,처리회관,37.22475,127.6746333
BS_TAGO_GGB237000836,멱곡삼거리,37.2502667,127.6767667
BS_TAGO_GGB237000838,신해2리입구,37.2185833,127.5294167
BS_TAGO_GGB237000845,상품2리,37.3959167,127.44285
BS_TAGO_GGB237000846,상품.전원주택,37.3902833,127.4492667
BS_TAGO_GGB237000847,상품1리,37.3983167,127.4417
BS_TAGO_GGB237000848,용담.정미소,37.41955,127.46305
BS_TAGO_GGB237000849,용담회관,37.4194,127.4665333
BS_TAGO_GGB237000850,상품1리,37.3981833,127.4416667
BS_TAGO_GGB237000851,상품2리,37.3958333,127.4428167
BS_TAGO_GGB237000852,상품.전원주택,37.39,127.4492333
BS_TAGO_GGB237000854,신근리,37.2991833,127.5562667
BS_TAGO_GGB237000855,외사사거리,37.3441833,127.4934333
BS_TAGO_GGB237000856,외사사거리,37.3437,127.4931667
BS_TAGO_GGB237000857,신풍농장,37.3558667,127.5043
BS_TAGO_GGB237000858,신풍농장,37.3558833,127.50415
BS_TAGO_GGB237000860,이포사거리,37.4007667,127.5366
BS_TAGO_GGB237000861,이포사거리,37.4009,127.5365833
BS_TAGO_GGB237000862,장흥리입구,37.40225,127.5015833
BS_TAGO_GGB237000863,장흥리입구,37.4021833,127.5016333
BS_TAGO_GGB237000864,신근2리광고판,37.30965,127.5554667
BS_TAGO_GGB237000865,하다4거리,37.3397833,127.52725
BS_TAGO_GGB237000866,귀백리다리,37.3371667,127.5490833
BS_TAGO_GGB237000867,귀백리다리,37.3372667,127.5489
BS_TAGO_GGB237000870,대당2리,37.32075,127.54205
BS_TAGO_GGB237000871,율극1리종점,37.3299167,127.5686167
BS_TAGO_GGB237000873,율극2리,37.3240333,127.5644333
BS_TAGO_GGB237000874,율극2리,37.3240333,127.5643167
BS_TAGO_GGB237000878,상호리(기점),37.4082167,127.4750333
BS_TAGO_GGB237000881,세종대왕릉입구,37.3034667,127.6146667
BS_TAGO_GGB237000882,세종대왕릉입구,37.30345,127.6143667
BS_TAGO_GGB237000884,왕릉,37.3114333,127.6143833
BS_TAGO_GGB237000885,왕릉,37.3115667,127.6141667
BS_TAGO_GGB237000889,부영아파트,37.263,127.64045
BS_TAGO_GGB237000891,용은리종점,37.2785667,127.5446667
BS_TAGO_GGB237000892,신접리,37.3271167,127.6941167
BS_TAGO_GGB237000895,주록리종점,37.3763,127.4723833
BS_TAGO_GGB237000896,신해1리입구,37.2107,127.5418667
BS_TAGO_GGB237000897,가산1리주유소,37.3452167,127.61975
BS_TAGO_GGB237000899,신해리,37.2241333,127.54615
BS_TAGO_GGB237000900,가산3리다리앞,37.3459,127.6261
BS_TAGO_GGB237000901,가산3리다리앞,37.3458,127.62595
BS_TAGO_GGB237000902,중앙산업,37.3203,127.6501
BS_TAGO_GGB237000903,중앙산업,37.3204,127.6499333
BS_TAGO_GGB237000904,도곡리종점,37.3800333,127.4947833
BS_TAGO_GGB237000905,은성도예,37.3083667,127.64485
BS_TAGO_GGB237000906,은성도예,37.30825,127.6447167
BS_TAGO_GGB237000907,도자기조합,37.3060333,127.646
BS_TAGO_GGB237000908,도자기조합,37.3059833,127.6458833
BS_TAGO_GGB237000909,여주성당,37.2984167,127.6335333
BS_TAGO_GGB237000910,금사리입구,37.41245,127.5222167
BS_TAGO_GGB237000912,부처울,37.3706333,127.5377667
BS_TAGO_GGB237000915,상대리종점,37.3451333,127.5115333
BS_TAGO_GGB237000916,능현리.아래섬,37.2653,127.66055
BS_TAGO_GGB237000919,삼교2통,37.23895,127.64885
BS_TAGO_GGB237000920,삼교2통,37.2388667,127.6487167
BS_TAGO_GGB237000922,낙원,37.2766833,127.64045
BS_TAGO_GGB237000924,계전리주유소,37.4126167,127.5731167
BS_TAGO_GGB237000925,산림조합,37.2544,127.6372
BS_TAGO_GGB237000926,산림조합,37.2543,127.6368833
BS_TAGO_GGB237000930,가마섬,37.26035,127.7537667
BS_TAGO_GGB237000932,부평리입구,37.27705,127.7404167
BS_TAGO_GGB237000935,여주교도소,37.2355667,127.54965
BS_TAGO_GGB237000936,연라2통,37.2705167,127.6065167
BS_TAGO_GGB237000937,연라2통,37.2704667,127.6063667
BS_TAGO_GGB237000940,두풍아파트,37.28185,127.6144833
BS_TAGO_GGB237000941,한성아파트,37.2874667,127.61915
BS_TAGO_GGB237000946,평장,37.3216833,127.6433167
BS_TAGO_GGB237000948,매류초교,37.2744,127.5570667
BS_TAGO_GGB237000949,매류초,37.2745167,127.5569833
BS_TAGO_GGB237000950,정단리,37.2451,127.55965
BS_TAGO_GGB237000951,정단리,37.2450833,127.5597333
BS_TAGO_GGB237000952,가정1리,37.3014667,127.68155
BS_TAGO_GGB237000953,당우리,37.3276333,127.68065
BS_TAGO_GGB237000954,광대1리,37.27135,127.5742167
BS_TAGO_GGB237000955,가정2리입구,37.2963333,127.6821
BS_TAGO_GGB237000956,간매리,37.27325,127.7121667
BS_TAGO_GGB237000957,광대2리입구,37.2670333,127.5855167
BS_TAGO_GGB237000958,현암3통마을회관,37.3148,127.63665
BS_TAGO_GGB237000959,현암3통.회관,37.3148333,127.6369833
BS_TAGO_GGB237000960,가산1리주유소,37.3450167,127.6190167
BS_TAGO_GGB237000961,가산1리주유소,37.3449667,127.61885
BS_TAGO_GGB237000962,현암2통,37.3192833,127.6341167
BS_TAGO_GGB237000963,장암1리삼거리,37.3452667,127.6737167
BS_TAGO_GGB237000964,장암1리삼거리,37.3443167,127.6740667
BS_TAGO_GGB237000965,하림리입구,37.3423,127.6403167
BS_TAGO_GGB237000966,현진에버빌,37.2171333,127.5353833
BS_TAGO_GGB237000967,현진에버빌,37.2171167,127.5351667
BS_TAGO_GGB237000969,지내리입구,37.3122,127.6845167
BS_TAGO_GGB237000970,지내리마을회관,37.3130167,127.6870167
BS_TAGO_GGB237000973,현진아파트.단지내,37.3125,127.6441
BS_TAGO_GGB237000974,대왕사,37.3355667,127.6768667
BS_TAGO_GGB237000975,강천산업단지,37.2833,127.6998833
BS_TAGO_GGB237000976,용은2리,37.27625,127.5450833
BS_TAGO_GGB237000977,여주여중.세종고,37.295,127.6442667
BS_TAGO_GGB237000978,독립포대,37.385,127.5616167
BS_TAGO_GGB237000979,독립포대,37.3851667,127.5617
BS_TAGO_GGB237000980,여주터미널,37.2902333,127.6355
BS_TAGO_GGB237000981,천서사거리,37.4034833,127.5467
BS_TAGO_GGB237000984,삼승리1,37.16945,127.6331667
BS_TAGO_GGB237000985,삼승리,37.172,127.63485
BS_TAGO_GGB237000986,삼승리,37.1720333,127.63455
BS_TAGO_GGB237000987,여주여중.세종고,37.2947667,127.6443667
BS_TAGO_GGB237000988,천서사거리,37.40335,127.5467833
BS_TAGO_GGB237000991,복대1리,37.36165,127.5331167
BS_TAGO_GGB237000992,국토정보공사여주지사,37.2914167,127.6413667
BS_TAGO_GGB237000993,신륵사고개,37.30175,127.6631333
BS_TAGO_GGB237000994,신륵사고개,37.3017667,127.66225
BS_TAGO_GGB237000995,궁도장입구,37.2151,127.6664833
BS_TAGO_GGB237000996,백성2리,37.33435,127.5858333
BS_TAGO_GGB237000998,상백2리,37.3611667,127.5543833
BS_TAGO_GGB237000999,선재가든,37.1641333,127.6396167
BS_TAGO_GGB237001000,복대사거리,37.3644667,127.54065
BS_TAGO_GGB237001001,산돌기도원,37.4019,127.4582167
BS_TAGO_GGB237001005,복대사거리,37.3646333,127.5404667
BS_TAGO_GGB237001007,여주역,37.28225,127.62855
BS_TAGO_GGB237001008,백석2리,37.3342,127.58605
BS_TAGO_GGB237001009,강변전원마을,37.3280333,127.6016167
BS_TAGO_GGB237001013,성신리,37.18075,127.6792333
BS_TAGO_GGB237001014,뇌곡2리,37.1622833,127.6600167
BS_TAGO_GGB237001015,성신리,37.18075,127.6793667
BS_TAGO_GGB237001016,부구리,37.1931333,127.6690667
BS_TAGO_GGB237001017,신근2리회관앞,37.3148,127.5626167
BS_TAGO_GGB237001019,율극1리,37.3345167,127.5692
BS_TAGO_GGB237001022,태평리,37.1994833,127.5414
BS_TAGO_GGB237001023,태평리,37.1995333,127.5415833
BS_TAGO_GGB237001024,상백리(시내),37.3640833,127.5411167
BS_TAGO_GGB237001025,궁도장앞,37.3593833,127.54485
BS_TAGO_GGB237001026,시광이,37.3467,127.5407
BS_TAGO_GGB237001028,신지1리입구,37.2930667,127.5714833
BS_TAGO_GGB237001029,용은2리(미표지판),37.2764333,127.5494667
BS_TAGO_GGB237001030,매화리(미표지판),37.2634667,127.5419167
BS_TAGO_GGB237001033,매화리(미표지판),37.2633667,127.5421
BS_TAGO_GGB237001034,용은2리,37.2764333,127.5491833
BS_TAGO_GGB237001036,학교앞,37.3321833,127.7093833
BS_TAGO_GGB237001037,숫말입구,37.32935,127.7135167
BS_TAGO_GGB237001038,석우리,37.3811333,127.6820667
BS_TAGO_GGB237001039,다대리,37.3448667,127.5150167
BS_TAGO_GGB237001040,숫말입구,37.3294833,127.7135833
BS_TAGO_GGB237001041,학교앞,37.33215,127.7095167
BS_TAGO_GGB237001042,토끼농장,37.3434833,127.7135833
BS_TAGO_GGB237001043,토끼농장,37.3436167,127.7134167
BS_TAGO_GGB237001044,중암1리,37.3482667,127.7163667
BS_TAGO_GGB237001045,고개앞,37.3595333,127.7189333
BS_TAGO_GGB237001046,고개앞,37.3595667,127.7191167
BS_TAGO_GGB237001047,멀언리,37.4360333,127.50745
BS_TAGO_GGB237001048,사곡1리,37.2027667,127.68275
BS_TAGO_GGB237001049,인창아파트,37.2562,127.6487833
BS_TAGO_GGB237001050,능현동,37.2584333,127.6533667
BS_TAGO_GGB237001051,다담전원마을,37.247,127.6778333
BS_TAGO_GGB237001052,처리입구,37.22525,127.6646667
BS_TAGO_GGB237001053,청솔가든,37.2914333,127.65815
BS_TAGO_GGB237001055,멱곡삼거리,37.2503833,127.6765333
BS_TAGO_GGB237001057,흔암리마을회관,37.2410167,127.6790833
BS_TAGO_GGB237001058,흔암리마을회관,37.24085,127.6793333
BS_TAGO_GGB237001059,흔암리마을회관,37.2381167,127.68285
BS_TAGO_GGB237001060,인창아파트,37.25665,127.6489
BS_TAGO_GGB237001062,운골,37.2635,127.6303333
BS_TAGO_GGB237001063,강천산업단지,37.2830833,127.7000333
BS_TAGO_GGB237001064,대원주택단지,37.2587167,127.63805
BS_TAGO_GGB237001066,광진축산,37.3692,127.6687333
BS_TAGO_GGB237001067,윗마을,37.1857333,127.688
BS_TAGO_GGB237001068,대당리입구,37.328,127.5388
BS_TAGO_GGB237001069,대당2리,37.3202833,127.5351667
BS_TAGO_GGB237001070,대당리종점,37.3137833,127.5354667
BS_TAGO_GGB237001073,신근2리입구(시내),37.3098167,127.5557667
BS_TAGO_GGB237001076,오드카운티아파트,37.3114667,127.6404833
BS_TAGO_GGB237001078,도예촌,37.3101333,127.6839
BS_TAGO_GGB237001079,신륵사사거리,37.3010833,127.64895
BS_TAGO_GGB237001080,상동사거리,37.2949,127.6467833
BS_TAGO_GGB237001081,마을회관,37.3139667,127.6544333
BS_TAGO_GGB237001082,전원가든,37.3174667,127.6861
BS_TAGO_GGB237001083,도예촌,37.3080833,127.6847167
BS_TAGO_GGB237001084,신륵사사거리,37.3008333,127.6490833
BS_TAGO_GGB237001086,다담전원마을,37.247,127.6779
BS_TAGO_GGB237001088,청솔가든,37.2913667,127.6590667
BS_TAGO_GGB237001089,상동사거리,37.2938667,127.6474333
BS_TAGO_GGB237001091,씨름터,37.3197,127.6244667
BS_TAGO_GGB237001092,전원주택,37.3214167,127.6223333
BS_TAGO_GGB237001093,벽산아파트,37.3074,127.64115
BS_TAGO_GGB237001095,전원주택,37.32155,127.62175
BS_TAGO_GGB237001096,씨름터,37.3199167,127.6241833
BS_TAGO_GGB237001097,수촌,37.3193167,127.62615
BS_TAGO_GGB237001098,현암2통종점,37.3242,127.6334333
BS_TAGO_GGB237001099,주록리입구,37.3785,127.46135
BS_TAGO_GGB237001100,도곡리,37.38045,127.5165167
BS_TAGO_GGB237001102,수촌,37.31965,127.6264167
BS_TAGO_GGB237001103,사곡1리(미표지판),37.2062167,127.6981833
BS_TAGO_GGB237001105,점동초등학교,37.2036,127.6612333
BS_TAGO_GGB237001107,능현동,37.2585833,127.6534333
BS_TAGO_GGB237001108,양거리,37.2539667,127.5400667
BS_TAGO_GGB237001109,양거리(미표지판),37.2551667,127.5426333
BS_TAGO_GGB237001110,매화리,37.2660333,127.54205
BS_TAGO_GGB237001111,삼교2통입구,37.2414,127.6529
BS_TAGO_GGB237001112,삼교2통입구,37.24115,127.65285
BS_TAGO_GGB237001113,신해1리입구,37.2205333,127.5460667
BS_TAGO_GGB237001114,신해리,37.2205333,127.5462
BS_TAGO_GGB237001116,대왕사,37.3354667,127.6768
BS_TAGO_GGB237001119,신접2리입구,37.32745,127.6870667
BS_TAGO_GGB237001121,운암초교,37.3340667,127.70935
BS_TAGO_GGB237001124,오드카운티아파트,37.3113333,127.6404333
BS_TAGO_GGB237001125,세종초.중학교,37.27875,127.6337833
BS_TAGO_GGB237001126,한성아파트앞,37.2873667,127.6202833
BS_TAGO_GGB237001127,삼군1리,37.2169,127.5561167
BS_TAGO_GGB237001128,골프장입구,37.2132333,127.55635
BS_TAGO_GGB237001131,오계1리,37.2652,127.59465
BS_TAGO_GGB237001132,사격장앞,37.3898,127.6287833
BS_TAGO_GGB237001133,오학1통,37.31405,127.6516667
BS_TAGO_GGB237001135,도곡리,37.3792167,127.5113667
BS_TAGO_GGB237001136,도곡리,37.3787167,127.5053167
BS_TAGO_GGB237001137,외룡리입구(모냉이),37.3491667,127.671
BS_TAGO_GGB237001138,상품.전원주택,37.3934667,127.4453833
BS_TAGO_GGB237001139,상품3거리,37.3995167,127.4414
BS_TAGO_GGB237001140,상품초교앞,37.4044667,127.4442333
BS_TAGO_GGB237001141,상품2리,37.3995,127.4416
BS_TAGO_GGB237001142,신근3리,37.32005,127.5649
BS_TAGO_GGB237001143,신근3리마을회관,37.3201333,127.5647167
BS_TAGO_GGB237001144,복대사거리,37.3642,127.5410333
BS_TAGO_GGB237001146,복대리입구(미표지판),37.3567167,127.5143667
BS_TAGO_GGB237001147,이포,37.3941833,127.5353667
BS_TAGO_GGB237001153,장안4리,37.2139,127.7231833
BS_TAGO_GGB237001154,기남반석교회앞,37.1861667,127.5477
BS_TAGO_GGB237001155,멀언리,37.43615,127.5074167
BS_TAGO_GGB237001156,삼군1리,37.21675,127.55595
BS_TAGO_GGB237001157,골프장입구,37.2133167,127.55615
BS_TAGO_GGB237001158,이포리,37.3904667,127.5321
BS_TAGO_GGB237001160,왕대1리,37.3237667,127.6
BS_TAGO_GGB237001161,왕대리.내양1리,37.3250333,127.5960333
BS_TAGO_GGB237001162,세종대왕면,37.2990833,127.5728833
BS_TAGO_GGB237001167,흔암리,37.24085,127.6790167
BS_TAGO_GGB237001168,용은2리,37.2763333,127.54525
BS_TAGO_GGB237001170,신륵사,37.3011167,127.6543667
BS_TAGO_GGB237001171,사격장앞,37.3896833,127.6289167
BS_TAGO_GGB237001172,하림리입구,37.3423167,127.6401
BS_TAGO_GGB237001173,현암2통,37.3193333,127.634
BS_TAGO_GGB237001174,가정리,37.3014667,127.6819333
BS_TAGO_GGB237001176,하다사거리,37.3397,127.52705
BS_TAGO_GGB237001179,문장2리,37.3586667,127.5134
BS_TAGO_GGB237001180,세종초등학교.예일아파트,37.2796,127.63715
BS_TAGO_GGB237001182,곡수삼거리,37.4165167,127.61285
BS_TAGO_GGB237001183,곡수삼거리,37.4166667,127.6127667
BS_TAGO_GGB237001184,샤론농원,37.25735,127.5451667
BS_TAGO_GGB237001185,당우리,37.3276333,127.6808667
BS_TAGO_GGB237001186,여강중고등학교,37.3271667,127.6844833
BS_TAGO_GGB237001187,오학2통관수,37.3169667,127.6457667
BS_TAGO_GGB237001188,처리입구,37.2253,127.6646333
BS_TAGO_GGB237001189,설마니,37.2476833,127.7158333
BS_TAGO_GGB237001190,당우리,37.3276167,127.6809333
BS_TAGO_GGB237001192,석우리,37.3812167,127.6821667
BS_TAGO_GGB237001193,상교리,37.38295,127.6698833
BS_TAGO_GGB237001194,상교리,37.3829,127.6696333
BS_TAGO_GGB237001195,석우2리,37.3866167,127.6825
BS_TAGO_GGB237001196,석우1리,37.3760167,127.6833333
BS_TAGO_GGB237001197,멱곡1통,37.2516667,127.6734667
BS_TAGO_GGB237001198,은봉리입구,37.178,127.5658167
BS_TAGO_GGB237001199,은봉리입구,37.1772167,127.5660833
BS_TAGO_GGB237001200,남광토건,37.1882833,127.5614167
BS_TAGO_GGB237001201,남광토건,37.1885667,127.56085
BS_TAGO_GGB237001202,심석리입구,37.19435,127.5564333
BS_TAGO_GGB237001203,심석리입구,37.1941667,127.5563667
BS_TAGO_GGB237001206,소유리,37.4163167,127.5048333
BS_TAGO_GGB237001207,소유리,37.4161,127.5048
BS_TAGO_GGB237001208,소유리,37.4176167,127.4949667
BS_TAGO_GGB237001209,소유리,37.4173833,127.4949333
